#StationName,X,Y,Z,Latitude,Longitude,Height,ReceiverName,ReceiverSatelliteSystem,ReceiverSerialNumber,ReceiverFirmwareVersion,ReceiverElevationCutoff,ReceiverDateInstalled,AntennaName,AntennaRadome,AntennaSerialNumber,AntennaARP,AntennaMarkerUp,AntennaMarkerNorth,AntennaMarkerEast,AntennaDateInstalled,ClockType,ClockInputFrequency,ClockEffectiveDates
MARS00FRA,4630532.8,433946.1,4350142.6,43.279, 5.354,62.162,LEICA GR50,GPS+GLO+GAL+BDS+SBAS,1834684,4.51,0,2022-02-11T11:00Z,TRM57971.00,NONE,5311118232,BAM,0.0700,0.0000,0.0000,2012-09-26T13:00Z,INTERNAL,,1998-07-16/CCYY-MM-DD
MAS100ESP,5439192.263,-1522055.61,2953454.72,27.764,-15.633,197.570,SEPT POLARX5,GPS+GLO+GAL+BDS+SBAS,4503021,5.4.0,0,2021-01-19T12:00Z,LEIAR25.R4,NONE,725055,BPA,0.0330,0.0000,0.0000,2012-06-18T14:20Z,EXTERNAL CESIUM,10 ,2012-09-27/CCYY-MM-DD
MAT100ITA,4641951.507,1393053.602,4133280.821,40.649,16.705,534.947,LEICA GR30,GPS+GLO+GAL+BDS+SBAS,1705344,4.20/7.300,0,2018-07-25T08:15Z,LEIAR20,NONE,19203021,BAM,0.0000,0.0000,0.0000,2017-07-05T14:15Z,INTERNAL,,2013-12-03/CCYY-MM-DD
MATE00ITA,4641949.709,1393045.298,4133287.333,40.649,16.704,536.072,LEICA GR30,GPS+GLO+GAL+BDS+SBAS,1705404,4.35/7.504,0,2020-04-17T13:15Z,LEIAR20,NONE,19203002,BAM,0.1010,0.0000,0.0000,2017-07-04T09:30Z,EXTERNAL H_MASER,10 ,2013-12-20/CCYY-MM-DD
MATG00ITA,4641953.035,1393063.547,4133279.589,40.649,16.705,537.424,LEICA GR10,GPS+GLO+GAL+BDS+SBAS,1704171,4.31/6.713,0,2020-03-26T09:45Z,LEIAR25,NONE,9300006,BPA,0.0000,0.0000,0.0000,2012-01-30T14:00Z,INTERNAL,,2012-01-30/CCYY-MM-DD
MAUI00USA,-5466069.0,-2404328.0,2242127.0,20.707,-156.257,3062.426,TRIMBLE NETRS,GPS,4427235654,1.3-2,,2015-02-27T22:05Z,ASH700936D_M,SNOW,12610,BPA,0.0000,,,1999-01-01T00:00Z,INTERNAL,,1999-01-01/CCYY-MM-DD
MAW100ATA,1111287.138,2168911.297,-5874493.644,-67.605,62.871,59.633,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3015977,5.5.0,0,2022-11-01T03:03Z,AOAD/M_T,AUST,275,BPA,000.0035,000.0000,000.0000,1994-01-01T00:00Z,INTERNAL,,1994-01-01/(CCYY-MM-DD)
MAYG00MYT,4379104.6069,4418744.4751,-1401897.9428,-12.782,45.258,-15.947,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+SBAS+IRNSS,5945R40081,6.16,0,2023-03-09T13:22Z,TRM59800.00,NONE,5316354663,BPA,3.0356,0.0000,0.0000,2013-11-21T12:00Z,INTERNAL,,2013-11-21/CCYY-MM-DD
MBAR00UGA,5482951.3876,3260442.6429,-66519.8489,-0.601,30.738,1338.053,JAVAD TRE_3 DELTA,GPS+GLO+GAL+BDS+IRNSS,02557,4.1.01,0,2021-08-02T20:00Z,ASH701945B_M,SCIS,CR519993001,BPA,0.0083,0.0000,0.0000,2001-03-20T00:00Z,INTERNAL,,2013-01-10/CCYY-MM-DD
MCHL00AUS,-4857858.9306,3018464.3696,-2814983.2242,-26.359,148.145,535.000,TRIMBLE ALLOY,GPS+BDS+GLO+QZSS+GAL,5951R40173,6.15,0,2022-10-31T03:34Z,TRM59800.00,NONE,4939353482,BPA,000.0000,000.0000,000.0000,2016-04-04T00:00Z,INTERNAL,,2014-04-09/(CCYY-MM-DD)
MCIL00JPN,-5227188.142,2551880.364,2607617.909,24.290,153.979,36.073,TRIMBLE ALLOY,GPS+GLO+GAL+QZSS,6122R40138,6.15,5,2023-03-22T16:00Z,TRM59800.80,SCIS,10404,BPA,0.0,0.0,0.0,2015-02-26T10:00Z,EXTERNAL RUBIDIUM,10 ,2008-08-25/CCYY-MM-DD
MCM400ATA,-1311703.172,310814.982,-6213255.16,-77.838,166.669,98.476,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL+QZSS,01705,4.1.01,0,2021-07-15T23:54Z,AOAD/M_T,JPLA,363,BPA,0.0814,0.0000,0.0000,2012-01-24T22:45Z,INTERNAL,,2009-07-30/CCYY-MM-DD
MDO100USA,-1329998.797,-5328393.357,3236504.141,30.681,-104.015,2004.891,SEPT POLARX5,GPS+GLO+GAL+BDS,3013421,5.5.0,0,2023-03-09T20:19Z,JAVRINGANT_DM,SCIS,02134,BPA,0.6219,0.0,0.0,2019-09-26T13:24Z,INTERNAL,5 ,2017-03-23/CCYY-MM-DD
MDVJ00RUS,2845456.3,2160954.3,5265993.4,56.021,37.215,257.815,TPS NETG3,GPS+GLO,401,4.0 Mar 20 2019 p7,0,2019-04-04T09:15Z,JPSREGANT_DD_E1,NONE,RA0195,BPA,0.1660,0.0000,0.0000,2001-07-18,EXTERNAL H-MASER,5 ,2001-07-18/CCYY-MM-DD
MEDI00ITA,4461400.894,919593.443,4449504.669,44.520,11.647,50.471,LEICA GR10,GPS+GLO+GAL+BDS+SBAS,1704161,4.31/6.713,0,2020-03-26T11:10Z,LEIAR20,LEIM,18345001,BAM,0.0000,0.0000,0.0000,2018-10-17T11:30Z,EXTERNAL H-MASER,10 ,2016-09-19/CCYY-MM-DD
MELI00ESP,5205630.0,-268410.0,3663434.0,35.281,-2.952,93.899,LEICA GR10,GPS+GLO+GAL,1700514,4.00/6.713,0,2021-04-07T00:00Z,LEIAR25.R4,LEIT,725140,BPA,0.0606,0.0000,0.0000,2011-12-14T12:00Z,INTERNAL,,2011-12-14/CCYY-MM-DD
MERS00TUR,4239149.446,2886967.945,3778877.023,36.566,34.256,38.890,LEICA GR50,GPS+GLO+GAL+BDS+QZSS+SBAS,1870362,4.31/7.403,0,2018-09-20T00:00Z,LEIAR10,NONE,18245024,BAM,0.0800,0.0000,0.0000,2016-11-17T00:00Z,INTERNAL,,2000-09-12/CCYY-MM-DD
MET300FIN,2892583.975,1311799.563,5512619.854,60.217,24.395,79.624,JAVAD TRE_3 DELTA,GPS+GLO+GAL+BDS+SBAS,02877,4.1.05-220902,0,2022-11-03T06:44Z,JAVRINGANT_DM,SCIS,00742,BPA,0.0000,0.0000,0.0000,2013-08-27T12:00Z,INTERNAL,,2013-08-27/CCYY-MM-DD
METG00FIN,2890652.524,1310295.517,5513958.853,60.242,24.384,60.098,SEPT POLARX5,GPS+GLO+GAL+BDS+SBAS+IRNSS,3057616,5.5.0,0,2022-12-01T13:22Z,TRM59800.00,SCIS,5208354398,BPA,2.0352,0.0046,0.0020,2022-09-01T11:00Z,INTERNAL,,2012-07-03/CCYY-MM-DD
METS00FIN,2892570.999,1311843.28,5512634.011,60.217,24.395,95.010,JAVAD TRE_3 DELTA,GPS,02876,4.1.05-220902,0,2022-11-03T11:08Z,ASH700936C_M,NONE,11761,BPA,0.0000,0.0000,0.0000,2013-08-27T09:45Z,INTERNAL,,2014-11-05/CCYY-MM-DD
MFKG00ZAF,5185375.39,2477739.181,-2760201.1271,-25.805,25.540,1311.294,TRIMBLE ALLOY,GPS+GLO,6140R40009,Nav 5.44  Boot 5.44,5,2022-03-27T13:00Z,ASH701941.B,SCIS,CRL1999100134,BPA,0.0000,0.0000,0.0000,2001-10-08T00:00Z,INTERNAL,,2008-01-29/CCYY-MM-DD
MGUE00ARG,1823327.909,-4850352.447,-3709085.536,-35.777,-69.398,1554.141,SEPT POLARX5TR,GPS+GLO+GAL+BDS+SBAS,3025427,5.4.0,,2021-01-19T13:00Z,LEIAR25.R4,NONE,725120,BPA,0.0000,0.0000,0.0000,2012-06-21,EXTERNAL H-MASER,10 ,2013-10-28/CCYY-MM-DD
MIKL00UKR,3698554.628,2308675.267,4639770.434,46.973,31.973,95.132,LEICA GR50,GPS+GLO+GAL+BDS+QZSS,1871312,4.60/7.811,0,2022-09-15T13:32Z,LEIAR20,LEIM,23014040,BAM,0.1008,0.0000,0.0000,2021-12-09T18:37Z,INTERNAL,,2001-06-10/CCYY-MM-DD
MIZU00JPN,-3857167.6484,3108694.9138,4004041.6876,39.135,141.133,117.427,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3051468,5.5.0,0,2023-02-10T07:45Z,SEPCHOKE_B3E6,NONE,5474,BPA,0.1206,0.0000,0.0000,2022-10-27T07:08Z,INTERNAL,,2016-02-11/CCYY-MM-DD
MKEA00USA,-5464105.317,-2495165.842,2148291.476,19.801,-155.456,3755.067,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS,3013571,5.5.0,0,2023-03-10T00:49Z,JAVRINGANT_DM,SCIS,00983,BPA,0.00,0.00,0.00,2020-01-23T21:20Z,EXTERNAL H-MASER,10,2021-11-06T22:40Z
MOBJ00RUS,2936424.674,2178374.012,5208858.3846,55.115,36.570,183.046,JPS LEGACY,GPS+GLO,MT302240425,2.6.1 Jan 10 2008,0,2009-03-25T07:00Z,JPSREGANT_SD_E1,NONE,RA0033,BPA,0.1312,0.0000,0.0000,2007-05-24T10:06Z,INTERNAL,,
MOBK00RUS,2936424.674,2178374.012,5208858.3846,55.115,36.570,183.046,JPS EGGDT,GPS+GLO,8QIGPLUCT1C,2.7.0 Mar 31 2008,0,2009-12-21T00:00Z,JPSREGANT_SD_E1,NONE,RA0033,BPA,0.1312,0.0000,0.0000,2007-05-24T10:06Z,INTERNAL,,
MOBN00RUS,2936432.14,2178364.5,5208858.18,55.115,36.570,183.066,ASHTECH UZ-12,GPS,UC120031610,CQ00,4,2013-06-26T13:30Z,ASH701945C_M,SCIS,CR520003602,BPA,0.0000,0.0000,0.0000,2000-12-18T00:00Z,INTERNAL,,2000-12-18/(CCYY-MM-DD)
MOBS00AUS,-4130636.754,2894953.14,-3890530.236,-37.829,144.975,40.989,SEPT POLARX5,GPS+QZSS+GLO+GAL+IRNSS+BDS,3062371,5.5.0,0,2022-10-31T22:04Z,JAVRINGANT_DM,NONE,02178,BPA,000.0021,000.0000,000.0000,2021-10-27T22:38Z,INTERNAL,,2002-10-29/(CCYY-MM-DD)
MOIU00KEN,5207811.3703,3685972.9487,31891.7647, 0.288,35.290,2201.932,JAVAD TRE_3 DELTA,GPS+GLO+GAL+BDS,02335,3.7.6,0,2019-08-09T21:22Z,ASH701945E_M,NONE,CR200610010,BPA,0.0083,0.0000,0.0000,2008-11-15T00:00Z,INTERNAL,,2008-11-15/CCYY-MM-DD
MONP00USA,-2386247.3,-4802359.2,3444902.34,32.892,-116.422,1842.957,TPS NET-G3A,GPS,618-01115,3.5,10,2011-07-29T22:17Z,ASH701945B_M,SCIS,CR519991751,BPA,0.1176,,,2000-03-22T22:16Z,INTERNAL,,1994-03-31/CCYY-MM-DD
MORP00GBR,3645667.9,-107277.3,5215053.5,55.213,-1.685,144.893,TRIMBLE NETR8,GPS,4843K33417,4.70,0,2014-01-20T12:00Z,AOAD/M_T,NONE,221,BPA,0.0330,0.0000,0.0000,2009-08-17T13:40Z,INTERNAL,,1996-10-31/CCYY-MM-DD
MQZG00NZL,-4580569.543,590465.441,-4384380.166,-43.703,172.655,155.125,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS,5921R40154,5.45,0,2020-09-22T09:23Z,TRM115000.00,NONE,1551016679,BAM,0.0550,0.0000,0.0000,2020-01-29T22:19Z,INTERNAL,,1999-09-27/CCYY-MM-DD
MRC100USA,1092811.8197,-4877221.9707,3948968.109,38.499,-77.371,27.622,SEPT POLARX5,GPS+GLO+GAL+BDS,3016634,5.3.2,0,2020-03-12T18:47Z,SEPCHOKE_B3E6,SPKE,5150,BPA,0.0083,0.0000,0.0000,2017-07-26T00:00Z,EXTERNAL H-MASER,10,
MRL100NZL,-4749991.001,520984.518,-4210604.147,-41.576,173.741,147.652,NOV OEM6,GPS,NR036,D28CBA70,0,2021-10-08T00:00Z,TPSCR.G5,TPSH,762-11643,BPA,0.0000,0.0000,0.0000,2015-06-30T00:00Z,EXTERNAL CESIUM /RCVR 1,5 ,2019-11-22/CCYY-MM-DD
MRL200NZL,-4749991.001,520984.518,-4210604.147,-41.576,173.741,147.652,NOV OEM6,GPS,NR045,D28CBA70,0,2021-10-08T00:00Z,TPSCR.G5,TPSH,762-11643,BPA,0.0000,0.0000,0.0000,2015-06-30T00:00Z,EXTERNAL CESIUM /RCVR 2,5 ,2017-01-25/CCYY-MM-DD
MRO100AUS,-2556630.0377,5097138.2766,-2848384.7814,-26.697,116.637,354.463,TRIMBLE NETR9,GPS+QZSS+GLO+GAL+BDS,5207K82181,5.44,0,2020-04-03T05:44Z,TRM59800.00,NONE,5220354494,BPA,000.0000,000.0000,000.0000,2013-10-23T00:00Z,INTERNAL,,2013-10-23/(CCYY-MM-DD)
MSSA00JPN,-3854396.7261,3427835.9923,3741739.5228,36.140,138.352,1626.837,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5423R48740,5.45,0,2021-03-08T00:00Z,TRM59900.00,SCIS,5317361096,BPA,0.0000,0.0000,0.0000,2018-03-29T00:00Z,EXTERNAL H-MASER,10 ,2020-07-02/CCYY-MM-DD
MTKA00JPN,-3947762.7496,3364399.8789,3699428.5111,35.680,139.561,109.432,TRIMBLE NETR9,GPS+GLO,5016K66884,5.22,,2017-06-30,ASH701073.1,SNOW,CRG0118,BPA,0.0000,0.0000,0.0000,1998-10-13,INTERNAL,,
MTV100URY,2914536.977,-4349790.287,-3630033.464,-34.914,-56.176,41.138,NOV OEM6,GPS,NR021,D28CBA70,0,2021-10-20T00:00Z,TPSCR.G5,TPSH,762-11827,BPA,0.0000,0.0000,0.0000,2015-09-18T00:00Z,EXTERNAL CESIUM / RCVR1,5 ,2014-09-30/CCYY-MM-DD
MTV200URY,2914536.977,-4349790.287,-3630033.464,-34.914,-56.176,41.138,NOV OEM6,GPS,NR030,D28CBA70,0,2021-10-20T00:00Z,TPSCR.G5,TPSH,762-11827,BPA,0.0000,0.0000,0.0000,2015-09-18T00:00Z,EXTERNAL CESIUM / RCVR2,5 ,2014-09-30/CCYY-MM-DD
NABG00NOR,1201009.37,252158.016,6238022.126,78.943,11.857,43.362,TRIMBLE NETR9,GPS+GLO+GAL+BDS,5528R50039,5.52,0,2021-11-25T18:03Z,TRM59900.00,SCIS,5506362018,BPA,0.0000,0.0000,0.0000,2019-09-01T00:00Z,EXTERNAL H-MASER,10 ,2019-12-12/CCYY-MM-DD
NAIN00CAN,1671837.36,-3103474.6,5297671.08,56.537,-61.689,33.925,ASHTECH UZ-12,GPS,UC2200450006,CQ00,0,2017-11-10T15:00Z,ASH701945D_M,NONE,CR520020901,BPA,0.1000,0.0000,0.0000,2002-12-18T14:11Z,INTERNAL,,2002-12-18/CCYY-MM-DD
NANO00CAN,-2335726.73,-3451608.329,4812009.971,49.295,-124.086, 6.989,SEPT POLARX5,GPS+GLO+GAL+BDS,3016115,5.3.2,0,2021-03-29T00:00Z,SEPCHOKE_B3E6,SPKE,5149,BPA,0.0771,0.000,0.000,2018-02-14T22:38Z,INTERNAL CLOCK STEERING,,2003-01-09/CCYY-MM-DD
NAUR00NRU,-6212555.1726,1442786.6229,-61006.7968,-0.552,166.926,46.678,SEPT POLARX4TR,GPS+GLO+GAL+BDS+QZSS,3007597,2.9.6,0,2017-01-05T00:00Z,LEIAR25.R3,LEIT,10150005,BPA,000.0010,000.0000,000.0000,2011-01-10T00:00Z,INTERNAL,,2003-07-01/(CCYY-MM-DD)
NAUS00BRA,3179409.3,-5519130.6,-334110.1,-3.023,-60.055,94.186,TRIMBLE NETR9,GPS+GLO+GAL+SBAS,5547R50410,5.56,0,2022-12-21T18:08Z,TRM57971.00,NONE,2612117367,BAM,0.0080,0.0000,0.0000,2016-11-25T13:00Z,INTERNAL,,2005-10-25
NCKU00TWN,-2956913.107,5075881.93,2476417.112,22.997,120.223,98.625,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5426R48963,5.37,0,2019-04-17T04:43Z,JAVRINGANT_DM,SCIS,00475,BPA,0.0000,0.0000,0.0000,2014-05-12T00:00Z,INTERNAL,,2014-05-12/CCYY-MM-DD
NICO00CYP,4359417.88,2874117.01,3650778.27,35.141,33.396,192.145,LEICA GR50,GPS+GLO+GAL+BDS+SBAS,1830231,4.61/7.811,0,2023-02-14T14:40Z,LEIAR25.R4,LEIT,725285,BPA,0.0650,0.0000,0.0000,2013-07-16T11:00Z,INTERNAL,,1997-05-14/CCYY-MM-DD
NIST00USA,-1288398.567,-4721696.932,4078625.35,39.995,-105.263,1648.777,SEPT POLARX5TR,GPS+GLO+GAL+BDS+QZSS+SBAS,3069423,5.4.0,0.0,2022-06-15T00:00Z,NOV750.R4,NONE,NDE11330004,BPA,0.0,0.0,0.0,2022-06-17T18:00Z,EXTERNAL H-MASER,5 ,2006-05-10/CCYY-MM-DD
NIUM00NIU,-5937159.6673,-1054675.7248,-2071390.5806,-19.077,-169.927,90.527,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS,3025338,5.5.0,0,2022-12-13T22:03Z,TRM59800.00,NONE,534754893,BPA,000.0000,000.0000,000.0000,2014-03-13T01:30Z,INTERNAL,,2005-09-15/(CCYY-MM-DD)
NKLG00GAB,6287385.7333,1071574.6758,39132.0395, 0.354, 9.672,31.890,SEPT POLARX5,GPS+GLO+GAL+BDS+SBAS+IRNSS,3022492,5.5.0,0,2022-11-30T14:05Z,TRM59800.00,SCIS,4811A48439,BPA,  3.0430,-0.0015,-0.0025,2013-03-29T11:40Z,INTERNAL,,2010-05-05T16:00Z/CCYY-MM-DD
NLIB00USA,-130934.4493,-4762291.7386,4226854.6638,41.772,-91.575,207.467,SEPT POLARX5TR,GPS+GLO+GAL+BDS,3013995,5.5.0,0,2023-03-10T01:44Z,JAVRINGANT_DM,SCIS,00841,BPA,0.6127,0.000,0.000,2018-06-14T15:00Z,EXTERNAL H-MASER,5 ,1993-03-05/CCYY-MM-DD
NNOR00AUS,-2414151.326,4907778.436,-3270645.333,-31.049,116.193,235.248,SEPT POLARX5TR,GPS+GLO+GAL+BDS+QZSS+SBAS+IRNSS,4701267,5.4.0,0,2021-01-19T13:00Z,SEPCHOKE_B3E6,NONE,5657,BPA,0.1121,0.0000,0.0000,2019-10-25T12:45Z,EXTERNAL SLAVED CRYSTAL,10 ,2012-10-02/CCYY-MM-DD
NOT100ITA,4934528.669,1321262.251,3806479.508,36.876,14.990,126.657,LEICA GR30,GPS+GLO+GAL+BDS+SBAS,1705437,4.20/7.300,0,2018-07-26T07:00Z,LEIAR20,NONE,19203022,BAM,0.0000,0.0000,0.0000,2017-10-11T09:30Z,EXTERNAL H-MASER,5 ,2017-10-11/CCYY-MM-DD
NOVM00RUS,452261.2,3635877.47,5203453.26,55.031,82.909,150.418,JPS LEGACY,GPS+GLO,00202,2.6.0 OCT 24 2007,10,2011-08-18,JPSREGANT_SD_E1,NONE,RA0038,BPA,0.0800,0.0000,0.0000,2006-11-07,EXTERNAL H-MASER,5,2001-07-24/CCYY-MM-DD
NRC100CAN,1112777.33,-4341475.83,4522955.78,45.454,-75.624,82.907,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL,1331,3.7.5p1 Jan 23 2019,5,2019-03-19T13:54Z,AOAD/M_T,NONE,171,BPA,000.0000,000.0000,000.0000,2012-09-28T15:00Z,EXTERNAL H-MASER,5,2008-01-22
NRIL00RUS,64537.2912,2253782.8543,5946363.4808,69.362,88.360,48.343,ASHTECH UZ-12,GPS,UC120031611,CQ00,,2009-10-29T12:20Z,ASH701945B_M,SCIT,CR620002607,BPA,0.0795,,,2000-09-17T00:00Z,INTERNAL,,CCYY-MM-DD/CCYY-MM-DD
NRMD00NCL,-5743537.658,1380504.26,-2397897.027,-22.228,166.485,160.792,TRIMBLE NETR9,GPS+GLO+QZSS+GAL+BDS,5329K44376,Nav  5.50,0,2021-04-13T22:30Z,TRM57971.00,TZGD,1440921240,BAM,0.0000,0.0000,0.0000,2009-10-02T00:00Z,N/A,N/A,N/A
NTUS00SGP,-1508022.0,6195580.0,148800.0, 1.346,103.680,78.867,LEICA GR50,GPS+GLO+GAL+BDS+QZSS+SBAS,1832415,4.61/7.811,0,2022-11-23T06:26Z,LEIAR20,LEIM,20288014,BAM,0.0776,0.0000,0.0000,2018-04-18T02:50Z,INTERNAL,,1997-06-26/CCYY-MM-DD
NVSK00RUS,433604.1534,3655557.747,5191288.0377,54.841,83.235,124.080,TRIMBLE R9S,GPS+GLO,5937R24658,5.44,0,2021-07-19T00:00Z,TRM57971.00,NONE,1441116772,BAM,6.1661,0.0,0.0,2016-03-16T00:00Z,INTERNAL,,2000-06-30/CCYY-MM-DD
NYA100NOR,1202434.0,252632.0,6237772.0,78.930,11.865,84.130,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5207K82137,5.52,0,2021-11-27T18:56Z,ASH701073.1,SNOW,CRG0117,BPA,0.0000,0.0000,0.0000,1999-06-02T00:40Z,INTERNAL,,2021-09-24/CCYY-MM-DD
NYA200NOR,1202379.31,252474.6543,6237786.5417,78.930,11.859,81.914,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3051453,5.5.0,0,2023-02-16T06:15Z,JAVRINGANT_G5T,NONE,3231C,BAM,0.0000,0.0000,0.0000,2019-08-08T10:00Z,INTERNAL,,2013-06-19/CCYY-MM-DD
NYAL00NOR,1202431.0,252627.0,6237768.0,78.930,11.865,79.443,TRIMBLE NETR9,GPS+GLO+GAL+BDS+QZSS,5504R50012,5.45,0,2021-09-24T09:37Z,AOAD/M_B,DOME,R106,BCR,5.2160,0.0040,-0.0010,1993-01-01T00:00Z,INTERNAL,,2021-09-24/CCYY-MM-DD
OAFA00ARG,1984093.3,-5068867.9,-3314488.0,-31.509,-68.623,727.671,TRIMBLE NETR9,GPS+GLO+GAL+BDS,5237K52334,5.56,3,2023-03-03T12:00Z,ASH700936C_M,NONE,00140,BPA,0.0000,0.0000,0.0000,2020-12-04T12:00Z,INTERNAL ,, : 2012-02-20/CCYY-MM-DD
OAK100GBR,4011440.89,-63375.739,4941877.084,51.118,-0.905,140.081,NOV OEM6,GPS,NR040,D28CBA70,0,2021-10-15T00:00Z,TPSCR.G5,TPSH,762-11858,BPA,0.0000,0.0000,0.0000,2015-04-08T00:00Z,EXTERNAL CESIUM / RCVR 1,5 ,2018-07-17/CCYY-MM-DD
OAK200GBR,4011440.89,-63375.739,4941877.084,51.118,-0.905,140.081,NOV OEM6,GPS,NR041,D28CBA70,0,2021-10-15T00:00Z,TPSCR.G5,TPSH,762-11858,BPA,0.0000,0.0000,0.0000,2015-04-08T00:00Z,EXTERNAL CESIUM / RCVR 2,5 ,2019-09-05/CCYY-MM-DD
OBE400DEU,4186704.43,834903.583,4723664.857,48.085,11.278,650.987,SEPT ASTERX4,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3046419,4.8.2,0,2021-11-17T13:00Z,SEPCHOKE_B3E6,NONE,5612,BPA,0.0700,0.0000,0.0000,2021-04-30T10:00Z,INTERNAL,,2012-09-28/CCYY-MM-DD
OHI200ATA,1525811.8,-2432479.1,-5676166.0,-63.321,-57.901,33.594,JAVAD TRE_G3TH DELTA,GPS+GLO+GAL+SBAS,3VOLU2Z8ZA2O83VVUCMB,4.1.01-210527,0,2021-06-02T15:30Z,LEIAR25.R4,LEIT,725307,BPA,000.0728,000.0000,000.0000,2017-02-27T11:40Z,EXTERNAL H-Maser,5,
OHI300ATA,1525808.9,-2432478.5,-5676166.0,-63.321,-57.901,32.674,LEICA GR50,GPS+GLO+GAL+BDS+SBAS,1830508,4.50/7.710,0,2021-05-19T09:15Z,LEIAR25.R4,LEIT,725282,BPA,000.0660,000.0000,000.0000,2013-09-28T16:00Z,EXTERNAL H-Maser,5,
ONS100SWE,3370667.198,711818.723,5349787.879,57.395,11.925,44.858,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+SBAS,5841R40051,6.15,0,2022-12-07T15:00Z,LEIAR25.R3,LEIT,08520002,BPA,0.0030,0.0000,0.0000,2012-01-28,EXTERNAL H-MASER,10 ,2013-05-29/CCYY-MM-DD
ONSA00SWE,3370658.832,711876.939,5349786.745,57.395,11.926,45.974,SEPT POLARX5TR,GPS+GLO+GAL+BDS+SBAS,3046506,5.5.0,0,2022-12-08T10:00Z,AOAD/M_B,OSOD,020,BCR,0.9950,0.0000,0.0000,2013-11-06T13:05Z,EXTERNAL H-MASER,10 ,2019-04-02/CCYY-MM-DD
OP7100FRA,4202779.735,171370.766,4778660.65,48.836, 2.335,124.987,SEPT POLARX5TR,GPS+GLO+GAL+BDS+SBAS,3083499,5.5.0,5,2022-11-27T00:00Z,LEIAR25.R4,LEIT,725498,BPA,0.0000,0.0000,0.0000,2016-10-18T00:00Z,EXTERNAL UTC(OP),1 PPS and 10 ,2022-11-27/CCYY-MM-DD
OPMT00FRA,4202777.3831,171367.9881,4778660.1844,48.836, 2.335,123.015,ASHTECH Z-XII3T,GPS,02942,1L01-1D04,5,2001-07-01T00:00Z,3S-02-TSADM,NONE,00019,TOP,000.0000,000.0000,000.0000,2001-07-01T00:00Z,EXTERNAL UTC(OP),1 PPS and 20 ,2015-08-26/CCYY-MM-DD
ORID00MKD,4498451.81,1708266.83,4173591.78,41.127,20.794,773.417,LEICA GR30,GPS+GLO+GAL+BDS+SBAS,1707176,4.51/7.710,0,2021-11-30T12:25Z,LEIAR25.R4,LEIT,726371,BPA,0.0310,0.0000,0.0000,2020-02-18T11:05Z,INTERNAL,,2000-07-20/CCYY-MM-DD
OSN300KOR,-3068340.81,4066863.981,3824757.006,37.083,127.034,64.863,NOV OEM6,GPS,NR046,D28CBA70,0,2021-09-17T00:00Z,TPSCR.G5,TPSH,762-11526,BPA,0.0000,0.0000,0.0000,2014-08-15T00:00Z,EXTERNAL CESIUM /RCVR1,5 ,2019-08-06/CCYY-MM-DD
OSN400KOR,-3068340.81,4066863.981,3824757.006,37.083,127.034,64.863,NOV OEM6,GPS,NR047,D28CBA70,0,2021-09-17T00:00Z,TPSCR.G5,TPSH,762-11526,BPA,0.0000,0.0000,0.0000,2014-08-15T00:00Z,EXTERNAL CESIUM /RCVR2,5 ,2021-01-08/CCYY-MM-DD
OUS200NZL,-4387890.8367,733420.3903,-4555176.3706,-45.869,170.511,26.545,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS+IRNSS+SBAS,3051459,5.5.0,0,2023-02-16T06:15Z,SEPCHOKE_B3E6,NONE,5395,BPA,0.0711,0.0000,0.0000,2019-09-25T08:30Z,INTERNAL,,2006-06-19/CCYY-MM-DD
OWMG00NZL,-4584394.1059,-290931.9957,-4410048.0233,-44.024,-176.369,22.027,TRIMBLE ALLOY,GPS+GLO+GAL+BDS+QZSS+SBAS,5945R40043,6.16,0,2023-03-09T13:24Z,TRM59800.00,NONE,5406354937,BPA,2.0352,0.0004,0.0003,2016-03-01T00:00Z,INTERNAL,,2016-03-01/CCYY-MM-DD
P04300USA,-1128701.5937,-4465270.5852,4399615.9675,43.881,-104.186,1491.360,SEPT POLARX5,GPS+GLO+GAL+BDS+QZSS,3046614,5.5.0,0,2022-11-16T18:43Z,TRM59800.99,SCIT,0220066597,BPA,0.0083,0,0,2020-06-03T19:01Z,INTERNAL,,2006-02-13/CCYY-MM-DD
